DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2020-09-21,EQ,193.05,193.5,184.25,192.6,185.4,185.8,188.77,351.0,149.45,57614739,10876016397.25,311832,SBIN
2020-09-18,EQ,196.0,197.2,189.7,195.45,192.95,192.6,193.79,351.0,149.45,55286449,10713912925.6,263886,SBIN
2020-09-17,EQ,197.0,198.0,195.0,198.2,195.7,195.45,196.19,351.0,149.45,41226058,8087951751.5,297990,SBIN
2020-09-16,EQ,199.85,200.05,196.25,200.15,198.0,198.2,198.06,351.0,149.45,52407160,10379768431.4,348569,SBIN
2020-09-15,EQ,199.9,201.0,197.1,198.5,199.8,200.15,199.05,351.0,149.45,51762796,10303432695.25,193091,SBIN
2020-09-14,EQ,205.9,206.2,197.35,202.7,198.2,198.5,201.65,351.0,149.45,63606706,12826483294.95,299382,SBIN
2020-09-11,EQ,198.55,203.85,197.0,198.15,203.7,202.7,199.89,351.0,149.45,48488142,9692316825.55,233409,SBIN
2020-09-10,EQ,197.7,201.45,195.2,194.85,198.55,198.15,198.48,351.0,149.45,67790247,13455257099.1,305442,SBIN
2020-09-09,EQ,201.1,201.4,192.5,204.05,195.7,194.85,195.68,351.0,149.45,72716962,14229000658.7,414595,SBIN
2020-09-08,EQ,207.9,208.5,202.9,207.9,203.25,204.05,206.55,351.0,149.45,34147081,7052942372.8,168151,SBIN
2020-09-07,EQ,207.5,209.65,205.4,206.6,208.25,207.9,207.62,351.0,149.45,35687677,7409441527.05,185712,SBIN
2020-09-04,EQ,210.0,212.3,205.9,213.15,207.5,206.6,208.61,351.0,149.45,54435819,11356011017.7,261047,SBIN
2020-09-03,EQ,217.5,218.25,212.3,216.25,213.3,213.15,214.54,351.0,149.45,38595597,8280306623.65,195109,SBIN
2020-09-02,EQ,218.25,219.0,212.3,218.1,216.3,216.25,214.67,351.0,149.45,47608719,10220044448.35,224862,SBIN
2020-09-01,EQ,213.1,218.9,211.2,212.0,218.7,218.1,215.58,351.0,149.45,75048317,16179224434.75,330635,SBIN
2020-08-31,EQ,231.55,231.55,210.35,224.85,211.9,212.0,219.31,351.0,149.45,119990567,26315515801.7,562903,SBIN
2020-08-28,EQ,217.0,225.9,216.8,215.65,225.4,224.85,222.03,351.0,149.45,95983850,21311622777.95,420611,SBIN
2020-08-27,EQ,210.5,216.5,210.5,209.85,216.0,215.65,214.22,351.0,149.45,80999489,17351749785.3,450426,SBIN
2020-08-26,EQ,208.5,210.35,206.15,207.95,209.9,209.85,208.62,351.0,149.45,66750983,13925759215.85,304925,SBIN
2020-08-25,EQ,204.0,208.45,202.7,201.45,208.25,207.95,206.34,351.0,149.45,105397006,21748127547.95,475915,SBIN
2020-08-24,EQ,200.0,202.8,198.6,198.4,201.05,201.45,200.76,351.0,149.45,53866579,10814196646.75,250904,SBIN
2020-08-21,EQ,199.0,201.5,197.65,194.75,198.1,198.4,199.63,351.0,149.45,68047789,13584540895.75,304905,SBIN
2020-08-20,EQ,194.0,196.35,193.25,197.05,194.95,194.75,194.88,351.0,149.45,37505379,7308941744.9,193765,SBIN
2020-08-19,EQ,196.4,200.3,195.9,195.1,197.2,197.05,198.53,351.0,149.45,59302164,11773447880.45,265310,SBIN
2020-08-18,EQ,193.8,195.75,191.7,193.1,195.1,195.1,193.66,351.0,149.45,46295650,8965420036.0,215268,SBIN
2020-08-17,EQ,198.45,198.65,191.5,196.5,193.45,193.1,193.46,351.0,149.45,54788249,10599529586.2,278249,SBIN
2020-08-14,EQ,203.0,204.0,194.6,201.9,196.8,196.5,199.28,351.0,149.45,56176117,11194811495.3,263498,SBIN
2020-08-13,EQ,205.5,207.3,200.75,203.3,202.35,201.9,203.84,351.0,149.45,70443500,14359142142.15,298211,SBIN
2020-08-12,EQ,196.0,204.25,194.6,195.05,203.5,203.3,201.71,351.0,149.45,157820882,31833832395.85,635995,SBIN
2020-08-11,EQ,195.0,196.8,193.75,193.8,195.45,195.05,195.21,351.0,149.45,43892064,8567982829.8,187086,SBIN
2020-08-10,EQ,191.85,195.5,191.7,190.65,193.75,193.8,194.04,351.0,149.45,48785067,9466132289.0,217990,SBIN
2020-08-07,EQ,191.45,192.1,189.55,190.95,190.85,190.65,190.9,351.0,149.45,44822757,8556666395.9,186761,SBIN
2020-08-06,EQ,192.3,194.5,190.25,191.45,191.15,190.95,192.34,351.0,149.45,59740299,11490685556.85,239032,SBIN
2020-08-05,EQ,192.75,196.85,191.0,191.6,191.8,191.45,193.91,351.0,149.45,68888954,13358210177.05,271605,SBIN
2020-08-04,EQ,193.35,193.8,190.5,192.25,191.95,191.6,191.84,351.0,149.45,43867110,8415652236.9,176987,SBIN
2020-08-03,EQ,192.0,194.6,190.05,191.45,192.3,192.25,192.68,351.0,149.45,72457670,13960790846.35,308823,SBIN
2020-07-31,EQ,188.0,194.85,186.7,186.55,191.05,191.45,191.75,351.0,149.45,145903102,27977057495.2,567541,SBIN
2020-07-30,EQ,192.5,193.5,186.05,191.2,186.85,186.55,189.37,351.0,149.45,48478733,9180480855.25,231416,SBIN
2020-07-29,EQ,187.6,195.25,187.0,189.45,191.05,191.2,192.35,351.0,149.45,73766851,14189338772.2,310167,SBIN
2020-07-28,EQ,188.0,190.5,185.75,187.15,188.75,189.45,188.19,351.0,149.45,51490418,9689854836.75,218359,SBIN
2020-07-27,EQ,193.0,193.2,186.5,191.95,187.3,187.15,188.31,351.0,149.45,50714366,9550261761.8,253742,SBIN
2020-07-24,EQ,195.7,196.3,190.65,198.25,191.95,191.95,192.79,359.55,149.45,65266228,12582576674.65,277739,SBIN
2020-07-23,EQ,192.4,199.1,191.15,192.0,198.25,198.25,195.98,359.55,149.45,70802269,13875536349.75,303119,SBIN
2020-07-22,EQ,195.7,196.75,190.1,194.4,192.15,192.0,192.7,359.55,149.45,62276770,12000996123.35,265443,SBIN
2020-07-21,EQ,192.45,196.2,191.5,190.75,194.5,194.4,194.0,359.55,149.45,59286092,11501760802.1,274154,SBIN
2020-07-20,EQ,190.0,193.25,188.75,188.2,190.55,190.75,191.29,359.55,149.45,45680606,8738355818.25,232252,SBIN
2020-07-17,EQ,186.8,189.5,185.0,186.25,189.5,188.2,186.87,373.8,149.45,47035751,8789709694.55,214673,SBIN
2020-07-16,EQ,185.0,186.95,181.65,183.8,186.0,186.25,184.69,373.8,149.45,46549518,8597017197.55,222270,SBIN
2020-07-15,EQ,187.95,189.95,183.0,186.05,184.5,183.8,186.97,373.8,149.45,58528072,10943210357.85,257119,SBIN
2020-07-14,EQ,192.3,192.3,184.6,192.7,186.35,186.05,187.11,373.8,149.45,62243325,11646202014.75,308731,SBIN
2020-07-13,EQ,198.8,199.8,191.6,195.6,193.0,192.7,194.57,373.8,149.45,61952344,12054138665.15,271373,SBIN
2020-07-10,EQ,198.0,202.5,194.8,199.1,195.5,195.6,198.49,373.8,149.45,111410003,22114162772.55,501575,SBIN
2020-07-09,EQ,192.8,201.0,192.55,191.9,199.85,199.1,196.73,373.8,149.45,89540860,17615459869.25,394257,SBIN
2020-07-08,EQ,188.9,197.45,188.4,188.6,191.7,191.9,194.17,373.8,149.45,143083196,27782845489.7,620914,SBIN
2020-07-07,EQ,187.0,189.2,184.05,188.05,188.0,188.6,186.66,373.8,149.45,55124984,10289405173.9,245296,SBIN
2020-07-06,EQ,186.6,189.85,186.15,184.7,187.9,188.05,188.35,373.8,149.45,43789749,8247963041.7,215925,SBIN
2020-07-03,EQ,186.65,186.85,183.4,185.45,184.65,184.7,184.82,373.8,149.45,38050996,7032538519.1,169515,SBIN
2020-07-02,EQ,185.65,188.0,184.0,184.8,185.6,185.45,186.13,373.8,149.45,52127613,9702374603.6,251208,SBIN
2020-07-01,EQ,179.45,185.4,178.6,178.45,184.6,184.8,182.86,373.8,149.45,54015536,9877262243.15,248849,SBIN
2020-06-30,EQ,181.1,182.9,177.25,179.25,179.05,178.45,179.88,373.8,149.45,43616291,7845767108.05,211383,SBIN
2020-06-29,EQ,183.0,183.1,178.5,184.6,179.45,179.25,179.99,373.8,149.45,50967079,9173634288.2,268482,SBIN
2020-06-26,EQ,188.0,188.6,183.8,185.25,184.65,184.6,185.69,373.8,149.45,49178705,9131826071.05,213443,SBIN
2020-06-25,EQ,182.2,186.8,180.4,184.6,185.7,185.25,184.27,373.8,149.45,73626947,13567037838.25,337252,SBIN
2020-06-24,EQ,194.8,194.9,183.9,192.45,184.5,184.6,189.87,373.8,149.45,74670206,14177864459.1,374457,SBIN
2020-06-23,EQ,189.6,193.1,187.85,187.7,192.95,192.45,191.05,373.8,149.45,65487726,12511327092.9,318473,SBIN
2020-06-22,EQ,185.0,191.75,184.25,184.5,187.9,187.7,188.68,373.8,149.45,80024673,15099414815.2,412445,SBIN
2020-06-19,EQ,180.3,184.95,179.5,179.65,184.25,184.5,182.93,373.8,149.45,76897890,14067234742.35,324544,SBIN
2020-06-18,EQ,172.4,180.65,171.1,172.95,180.0,179.65,176.37,373.8,149.45,58262367,10275826038.1,274070,SBIN
2020-06-17,EQ,171.0,176.2,169.25,172.9,172.8,172.95,173.19,373.8,149.45,73867145,12793344374.45,337640,SBIN
2020-06-16,EQ,178.0,178.95,169.4,173.7,172.55,172.9,174.16,373.8,149.45,63929925,11133743951.3,295248,SBIN
2020-06-15,EQ,177.85,177.85,172.0,179.15,173.55,173.7,174.05,373.8,149.45,63617286,11072827745.65,314930,SBIN
2020-06-12,EQ,170.0,180.0,169.8,177.15,178.85,179.15,174.57,373.8,149.45,92761694,16193569563.9,424338,SBIN
2020-06-11,EQ,188.0,190.4,176.35,187.7,177.2,177.15,183.03,373.8,149.45,91729798,16789033683.55,478372,SBIN
2020-06-10,EQ,184.55,189.0,183.8,184.45,188.8,187.7,186.08,373.8,149.45,67335901,12529741455.1,330207,SBIN
2020-06-09,EQ,187.7,191.0,183.35,186.8,183.75,184.45,187.15,373.8,149.45,96656234,18088851547.45,462962,SBIN
2020-06-08,EQ,197.0,197.5,185.8,187.8,186.5,186.8,191.97,373.8,149.45,151750421,29130836084.55,727718,SBIN
2020-06-05,EQ,176.55,189.8,176.0,174.05,189.25,187.8,182.62,373.8,149.45,201325176,36765807986.9,858150,SBIN
2020-06-04,EQ,174.9,177.65,171.5,174.9,174.5,174.05,174.31,373.8,149.45,83495015,14553601015.05,384768,SBIN
2020-06-03,EQ,172.5,179.9,172.0,170.25,174.65,174.9,176.2,373.8,149.45,113173574,19941688899.0,539428,SBIN
2020-06-02,EQ,169.9,171.3,167.2,170.05,170.55,170.25,169.27,373.8,149.45,70422258,11920353532.05,325940,SBIN
2020-06-01,EQ,164.0,171.4,163.35,161.3,169.9,170.05,168.77,373.8,149.45,92742124,15652017386.1,437760,SBIN
2020-05-29,EQ,156.1,161.9,155.2,158.2,161.3,161.3,159.32,373.8,149.45,58368035,9299372740.8,291350,SBIN
2020-05-28,EQ,159.45,162.4,156.7,158.6,157.9,158.2,159.38,373.8,149.45,76970390,12267354053.65,364211,SBIN
2020-05-27,EQ,151.95,160.8,150.8,151.4,158.6,158.6,155.74,373.8,149.45,88206678,13737078673.55,380745,SBIN
2020-05-26,EQ,152.4,153.2,150.2,150.85,151.6,151.4,151.82,373.8,149.45,48281208,7329862347.6,248836,SBIN
2020-05-22,EQ,152.0,155.6,149.45,151.95,151.1,150.85,151.9,373.8,149.45,87069955,13226112171.65,485367,SBIN
2020-05-21,EQ,153.65,156.15,151.5,153.4,152.0,151.95,154.02,373.8,151.15,61150189,9418429265.7,358655,SBIN
2020-05-20,EQ,153.0,155.25,151.15,152.8,153.6,153.4,152.99,373.8,151.15,66178068,10124624876.6,339861,SBIN
2020-05-19,EQ,157.5,157.85,152.4,155.3,153.05,152.8,154.9,373.8,152.4,71522983,11079136483.2,402913,SBIN
2020-05-18,EQ,166.4,166.4,155.0,166.4,155.45,155.3,157.74,373.8,155.0,77350889,12201168539.8,585750,SBIN
2020-05-15,EQ,167.95,168.25,164.7,167.95,166.45,166.4,166.17,373.8,160.85,35498484,5898769442.6,225551,SBIN
2020-05-14,EQ,170.95,171.75,167.5,174.1,168.3,167.95,169.36,373.8,160.85,48137099,8152318123.35,277659,SBIN
2020-05-13,EQ,178.55,178.55,170.5,166.9,174.5,174.1,174.09,373.8,160.85,81721884,14227244081.75,409330,SBIN
2020-05-12,EQ,164.2,168.5,160.85,165.45,167.1,166.9,163.7,373.8,160.85,70752913,11582474386.95,412383,SBIN
2020-05-11,EQ,167.95,168.9,165.0,166.65,165.25,165.45,166.54,373.8,165.0,54594499,9092262580.3,358472,SBIN
2020-05-08,EQ,172.45,173.8,166.1,170.75,166.9,166.65,169.16,373.8,166.1,55935527,9462219595.6,387275,SBIN
2020-05-07,EQ,170.85,172.55,168.8,171.1,170.95,170.75,170.58,373.8,166.55,42944139,7325456141.85,270188,SBIN
2020-05-06,EQ,171.15,173.3,166.55,170.4,171.95,171.1,170.24,373.8,166.55,73156881,12454543783.8,446943,SBIN
2020-05-05,EQ,181.0,181.25,168.8,178.85,171.4,170.4,174.56,373.8,168.8,91050629,15894165260.95,637656,SBIN
2020-05-04,EQ,182.45,183.5,178.0,190.5,179.3,178.85,179.95,373.8,173.55,58122608,10458992243.55,488730,SBIN
2020-04-30,EQ,193.5,195.9,189.7,190.1,190.2,190.5,193.16,373.8,173.55,63069460,12182653761.2,366664,SBIN
2020-04-29,EQ,185.0,191.8,183.5,184.3,189.55,190.1,187.61,373.8,173.55,57470639,10782197699.25,310886,SBIN
2020-04-28,EQ,182.0,185.35,181.2,180.9,184.5,184.3,183.38,373.8,173.55,49590249,9093809551.6,224161,SBIN
2020-04-27,EQ,183.5,183.5,180.5,179.75,181.0,180.9,181.89,373.8,173.55,43003001,7821622427.15,228810,SBIN
2020-04-24,EQ,184.0,184.0,179.0,186.7,180.15,179.75,181.25,373.8,173.55,65146846,11807842268.95,416448,SBIN
2020-04-23,EQ,187.75,189.9,185.15,188.7,186.2,186.7,187.59,373.8,173.55,50957437,9559072951.25,293810,SBIN
2020-04-22,EQ,185.5,189.5,181.35,184.75,187.85,188.7,185.69,373.8,173.55,61503792,11420608394.4,330480,SBIN
2020-04-21,EQ,188.0,188.2,183.0,192.5,185.0,184.75,185.45,373.8,173.55,53043573,9836877837.55,312425,SBIN
2020-04-20,EQ,194.0,197.35,190.05,193.25,192.1,192.5,193.79,373.8,173.55,81961666,15883373690.4,443580,SBIN
2020-04-17,EQ,196.0,198.0,186.3,188.5,192.9,193.25,191.2,373.8,173.55,89858053,17180519673.8,490326,SBIN
2020-04-16,EQ,182.0,189.9,180.25,182.35,189.1,188.5,185.39,373.8,173.55,61165997,11339405469.4,355374,SBIN
2020-04-15,EQ,187.0,191.95,180.15,183.5,183.0,182.35,186.79,373.8,173.55,72190294,13484596093.45,434961,SBIN
2020-04-13,EQ,186.8,188.7,183.1,187.75,184.05,183.5,184.91,373.8,173.55,51847574,9587103983.1,290728,SBIN
2020-04-09,EQ,188.0,190.0,183.6,183.0,187.55,187.75,187.2,373.8,173.55,62417301,11684531636.4,366071,SBIN
2020-04-08,EQ,182.9,194.4,180.45,186.4,182.8,183.0,186.6,373.8,173.55,80436673,15009874887.25,501541,SBIN
2020-04-07,EQ,184.4,187.3,177.6,175.5,185.75,186.4,182.25,373.8,173.55,72133717,13146682223.2,486914,SBIN
2020-04-03,EQ,187.55,188.2,175.0,186.55,176.0,175.5,178.56,373.8,173.55,64455937,11509145350.4,589657,SBIN
2020-04-01,EQ,194.0,194.5,185.25,196.85,187.0,186.55,188.22,373.8,173.55,52954482,9967149865.15,400004,SBIN
2020-03-31,EQ,192.0,198.5,188.05,186.9,196.0,196.85,193.17,373.8,173.55,59543906,11502375489.05,402063,SBIN
2020-03-30,EQ,190.0,195.0,186.25,195.95,186.8,186.9,190.76,373.8,173.55,60083237,11461423297.75,438701,SBIN
2020-03-27,EQ,202.0,211.9,195.0,192.75,195.15,195.95,202.07,373.8,173.55,114746995,23187440587.15,777296,SBIN
2020-03-26,EQ,191.55,201.0,185.1,189.9,193.25,192.75,193.7,373.8,173.55,107260674,20776414217.25,622633,SBIN
2020-03-25,EQ,178.0,195.25,176.45,183.2,190.6,189.9,185.5,373.8,173.55,71568237,13275864829.35,512710,SBIN
2020-03-24,EQ,190.95,191.95,173.55,181.6,185.4,183.2,183.93,373.8,173.55,67492010,12413785195.85,512638,SBIN
2020-03-23,EQ,190.0,199.5,180.25,209.85,181.95,181.6,186.66,373.8,180.25,61751758,11526464685.55,613264,SBIN
2020-03-20,EQ,205.55,215.7,200.0,203.65,208.85,209.85,208.91,373.8,184.65,77393021,16168344317.8,470053,SBIN
2020-03-19,EQ,202.95,219.75,198.15,215.2,203.45,203.65,207.44,373.8,184.65,93535977,19402663475.75,617960,SBIN
2020-03-18,EQ,221.0,223.15,200.1,215.15,215.75,215.2,209.42,373.8,184.65,101405421,21236030167.45,627917,SBIN
2020-03-17,EQ,227.2,229.9,212.05,223.35,213.9,215.15,223.23,373.8,184.65,65414721,14602255592.95,437283,SBIN
2020-03-16,EQ,227.9,231.4,220.6,242.0,223.35,223.35,225.85,373.8,184.65,75584607,17070605991.9,520840,SBIN
2020-03-13,EQ,200.0,248.8,184.65,212.6,244.25,242.0,226.87,373.8,184.65,155703140,35324093331.7,908228,SBIN
2020-03-12,EQ,231.9,231.9,208.6,245.1,215.4,212.6,220.65,373.8,208.6,99770256,22014550023.85,582694,SBIN
2020-03-11,EQ,253.0,258.5,243.1,253.45,244.25,245.1,250.69,373.8,243.1,90847179,22774582918.95,473850,SBIN
2020-03-09,EQ,260.05,262.75,251.15,270.5,252.3,253.45,256.54,373.8,244.35,101294751,25986612245.3,539589,SBIN
2020-03-06,EQ,268.0,274.4,253.95,288.5,269.8,270.5,268.89,373.8,244.35,106043172,28514340665.6,538814,SBIN
2020-03-05,EQ,290.9,298.4,270.0,285.3,287.55,288.5,286.17,373.8,244.35,149245973,42709961201.1,705570,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-04,EQ,291.8,293.0,275.1,289.85,284.95,285.3,283.13,373.8,244.35,73675736,20860146300.1,369109,SBIN
2020-03-03,EQ,293.0,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255.25,351083,SBIN
2020-03-03,EQ,293.0,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255.25,351083,SBIN
2020-03-03,EQ,293.0,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255.25,351083,SBIN
2020-03-03,EQ,293.0,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255.25,351083,SBIN
2020-03-03,EQ,293.0,294.4,285.3,287.4,290.5,289.85,289.46,373.8,244.35,61949382,17932087255.25,351083,SBIN
2020-03-02,EQ,311.0,312.0,284.05,303.0,287.6,287.4,300.12,373.8,244.35,66711413,20021133661.15,374435,SBIN
2020-02-28,EQ,312.0,314.65,301.1,321.95,304.6,303.0,308.09,373.8,244.35,59705346,18394484908.5,332224,SBIN
2020-02-27,EQ,328.0,330.0,318.0,328.2,321.65,321.95,322.89,373.8,244.35,47010040,15179291705.15,254847,SBIN
2020-02-26,EQ,324.85,330.8,324.2,326.8,328.15,328.2,327.58,373.8,244.35,43915281,14385942926.05,237750,SBIN
2020-02-25,EQ,325.9,328.15,322.2,322.95,327.75,326.8,325.65,373.8,244.35,39050709,12716959152.4,236225,SBIN
2020-02-24,EQ,325.75,331.3,321.85,327.65,322.8,322.95,326.73,373.8,244.35,45273936,14792560598.5,268314,SBIN
2020-02-20,EQ,319.35,329.2,318.75,320.35,327.9,327.65,325.2,373.8,244.35,40150409,13057090759.2,261607,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-19,EQ,322.3,324.0,317.25,317.55,320.2,320.35,320.2,373.8,244.35,39846727,12758963019.3,229162,SBIN
2020-02-18,EQ,315.4,319.2,309.4,314.2,318.05,317.55,313.46,373.8,244.35,38588583,12096037114.35,226792,SBIN
2020-02-17,EQ,320.95,321.15,311.65,319.4,314.7,314.2,314.88,373.8,244.35,36950692,11634918971.75,244850,SBIN
2020-02-14,EQ,328.1,331.9,318.55,327.45,319.9,319.4,324.61,373.8,244.35,48205947,15648251911.1,260920,SBIN
2020-02-13,EQ,322.0,330.95,322.0,320.2,327.5,327.45,327.78,373.8,244.35,62516057,20491203548.5,345413,SBIN
2020-02-12,EQ,329.9,329.9,319.25,324.35,320.4,320.2,323.8,373.8,244.35,38930849,12606002673.05,212834,SBIN
2020-02-11,EQ,321.05,325.8,321.05,318.5,324.5,324.35,323.44,373.8,244.35,30188757,9764353222.25,203738,SBIN
2020-02-10,EQ,319.8,322.8,316.5,320.55,318.5,318.5,318.8,373.8,244.35,24816396,7911407182.2,152107,SBIN
2020-02-07,EQ,321.5,325.0,318.4,321.95,319.8,320.55,322.0,373.8,244.35,37126803,11954880661.95,206969,SBIN
2020-02-06,EQ,311.2,323.5,310.1,311.0,321.05,321.95,318.1,373.8,244.35,57757656,18372962070.9,307485,SBIN
2020-02-05,EQ,306.9,313.65,304.6,306.25,311.0,311.0,309.09,373.8,244.35,35014841,10822782921.6,193574,SBIN
2020-02-04,EQ,302.9,307.55,297.1,298.1,305.9,306.25,303.37,373.8,244.35,51141567,15514679241.25,275826,SBIN
2020-02-03,EQ,303.0,306.85,295.35,302.6,298.5,298.1,300.62,373.8,244.35,56060158,16852947492.1,340547,SBIN
2020-02-01,EQ,317.95,322.65,296.3,318.45,302.8,302.6,313.18,373.8,244.35,61841736,19367383131.95,402634,SBIN
2020-01-31,EQ,313.7,321.7,308.6,310.7,318.1,318.45,316.25,373.8,244.35,92656638,29302665673.35,457787,SBIN
2020-01-30,EQ,316.75,316.75,305.65,316.45,310.0,310.7,311.18,373.8,244.35,35802330,11141017855.0,227687,SBIN
2020-01-29,EQ,317.85,319.7,315.55,315.1,316.95,316.45,317.75,373.8,244.35,23914114,7598704488.45,143297,SBIN
2020-01-28,EQ,317.95,320.0,311.05,316.2,316.4,315.1,316.67,373.8,244.35,26488426,8388015228.1,173879,SBIN
2020-01-27,EQ,320.9,322.0,315.8,324.05,316.4,316.2,318.82,373.8,244.35,23309355,7431557623.3,148768,SBIN
2020-01-24,EQ,323.5,327.3,321.15,323.2,324.3,324.05,325.15,373.8,244.35,22706879,7383247383.75,146667,SBIN
2020-01-23,EQ,316.0,324.8,314.15,316.15,323.15,323.2,320.25,373.8,244.35,33293610,10662180216.1,227748,SBIN
2020-01-22,EQ,317.0,317.0,313.7,313.7,315.65,316.15,315.3,373.8,244.35,24994911,7880972277.8,154068,SBIN
2020-01-21,EQ,313.8,316.95,312.0,314.0,313.9,313.7,314.33,373.8,244.35,30591772,9615857048.9,195704,SBIN
2020-01-20,EQ,321.0,321.45,313.4,318.0,314.0,314.0,315.92,373.8,244.35,30682902,9693233275.15,194552,SBIN
2020-01-17,EQ,313.0,323.5,310.1,323.3,318.0,318.0,317.9,373.8,244.35,58396326,18563972871.25,290272,SBIN
2020-01-16,EQ,324.0,326.9,322.35,324.25,323.1,323.3,324.48,373.8,244.35,26653623,8648658406.6,182806,SBIN
2020-01-15,EQ,329.0,329.2,322.35,328.0,324.0,324.25,324.3,373.8,244.35,32625740,10580537562.75,243663,SBIN
2020-01-14,EQ,329.8,331.7,326.5,330.75,328.1,328.0,328.53,373.8,244.35,26296117,8639035468.1,170473,SBIN
2020-01-13,EQ,334.0,335.45,329.05,332.25,330.6,330.75,331.73,373.8,244.35,23615129,7833850624.65,156310,SBIN
2020-01-10,EQ,331.0,337.95,328.1,330.2,332.45,332.25,333.63,373.8,244.35,42377838,14138619576.7,247022,SBIN
2020-01-09,EQ,326.9,331.4,325.0,319.8,330.1,330.2,328.58,373.8,244.35,40348407,13257619714.9,255624,SBIN
2020-01-08,EQ,312.1,321.5,311.0,318.4,319.35,319.8,315.88,373.8,244.35,44527485,14065253336.55,259968,SBIN
2020-01-07,EQ,324.45,327.0,315.4,319.0,317.9,318.4,320.38,373.8,244.35,50966826,16328677246.35,310782,SBIN
2020-01-06,EQ,331.7,331.7,317.7,333.7,318.4,319.0,322.03,373.8,244.35,35645325,11478824411.65,280646,SBIN
2020-01-03,EQ,337.95,337.95,332.0,339.3,334.0,333.7,335.08,373.8,244.35,21853208,7322600454.0,139793,SBIN
2020-01-02,EQ,334.5,339.85,333.35,334.45,338.8,339.3,336.81,373.8,244.35,20324236,6845341476.35,123189,SBIN
2020-01-01,EQ,334.7,335.95,332.15,333.75,335.0,334.45,334.03,373.8,244.35,17379320,5805129513.65,99108,SBIN
2019-12-31,EQ,334.4,336.35,332.55,334.4,333.8,333.75,334.36,373.8,244.35,23801635,7958254900.2,145537,SBIN
2019-12-30,EQ,337.75,337.85,332.5,337.25,334.45,334.4,334.47,373.8,244.35,22775554,7617748864.2,133458,SBIN
2019-12-27,EQ,333.4,338.35,333.0,329.85,337.2,337.25,336.68,373.8,244.35,33477173,11271063363.9,209260,SBIN
2019-12-26,EQ,333.0,333.45,328.1,331.45,330.2,329.85,330.09,373.8,244.35,24616942,8125696269.45,139034,SBIN
2019-12-24,EQ,333.2,334.2,329.2,332.4,331.95,331.45,331.35,373.8,244.35,21747782,7206207418.8,134272,SBIN
2019-12-23,EQ,335.7,338.85,330.35,337.85,332.4,332.4,334.27,373.8,244.35,30150335,10078492861.1,176514,SBIN
2019-12-20,EQ,330.35,339.5,330.35,328.15,337.25,337.85,336.38,373.8,244.35,51839714,17438059881.05,320799,SBIN
2019-12-19,EQ,327.35,329.6,324.5,326.95,328.3,328.15,327.19,373.8,244.35,27516289,9002958327.85,171554,SBIN
2019-12-18,EQ,335.0,335.55,325.8,332.9,327.2,326.95,328.8,373.8,244.35,26449075,8696405934.15,196530,SBIN
2019-12-17,EQ,333.25,335.75,330.65,331.85,333.55,332.9,333.79,373.8,244.35,26734601,8923796060.75,184237,SBIN
2019-12-16,EQ,335.95,337.25,330.8,332.55,332.3,331.85,333.33,373.8,244.35,35027613,11675699798.0,245635,SBIN
2019-12-13,EQ,325.2,333.45,325.0,321.85,333.15,332.55,329.84,373.8,244.35,40955226,13508848441.25,252185,SBIN
2019-12-12,EQ,314.0,322.95,313.55,312.8,321.45,321.85,317.89,373.8,244.35,37804216,12017627902.3,234427,SBIN
2019-12-11,EQ,311.2,315.75,308.0,313.4,311.75,312.8,312.23,373.8,244.35,52557951,16410249205.95,303209,SBIN
